<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>
2024.02.25	19:00:00	1.02917	1.02920	1.02839	1.02858	2329
2024.02.25	20:00:00	1.02858	1.03033	1.02852	1.03006	4200
2024.02.25	21:00:00	1.03006	1.03079	1.02975	1.03031	4854
2024.02.25	22:00:00	1.03031	1.03089	1.02991	1.02991	3862
2024.02.25	23:00:00	1.02991	1.03073	1.02980	1.03053	4303
2024.02.26	00:00:00	1.03053	1.03054	1.03027	1.03051	1063
2024.02.26	01:00:00	1.03051	1.03074	1.02977	1.03041	1173
2024.02.26	02:00:00	1.03041	1.03093	1.03024	1.03081	4586
2024.02.26	03:00:00	1.03081	1.03120	1.02991	1.03006	3261
2024.02.26	04:00:00	1.03006	1.03066	1.03000	1.03033	1560
2024.02.26	05:00:00	1.03033	1.03157	1.02992	1.03156	4063
2024.02.26	06:00:00	1.03156	1.03225	1.03139	1.03190	1287
2024.02.26	07:00:00	1.03190	1.03268	1.03159	1.03172	3956
2024.02.26	08:00:00	1.03172	1.03175	1.03096	1.03146	4474
2024.02.26	09:00:00	1.03146	1.03163	1.03110	1.03126	2699
2024.02.26	10:00:00	1.03126	1.03131	1.03095	1.03115	3453
2024.02.26	11:00:00	1.03115	1.03135	1.03083	1.03097	3793
2024.02.26	12:00:00	1.03097	1.03164	1.03074	1.03159	4461
2024.02.26	13:00:00	1.03159	1.03236	1.02938	1.03057	3126
2024.02.26	14:00:00	1.03057	1.03128	1.03030	1.03115	1820
2024.02.26	15:00:00	1.03115	1.03127	1.03014	1.03097	1406
2024.02.26	16:00:00	1.03097	1.03205	1.03033	1.03125	2099
2024.02.26	17:00:00	1.03125	1.03147	1.03030	1.03061	752
2024.02.26	18:00:00	1.03061	1.03221	1.03007	1.03148	3643
2024.02.26	19:00:00	1.03148	1.03231	1.03121	1.03230	2162
2024.02.26	20:00:00	1.03230	1.03366	1.03179	1.03295	3702
2024.02.26	21:00:00	1.03295	1.03325	1.03177	1.03206	778
2024.02.26	22:00:00	1.03206	1.03275	1.03199	1.03263	1948
2024.02.26	23:00:00	1.03263	1.03296	1.03253	1.03293	2277
2024.02.27	00:00:00	1.03293	1.03318	1.03192	1.03199	893
2024.02.27	01:00:00	1.03199	1.03206	1.03164	1.03203	4229
2024.02.27	02:00:00	1.03203	1.03266	1.03187	1.03230	3188
2024.02.27	03:00:00	1.03230	1.03270	1.03203	1.03270	4299
2024.02.27	04:00:00	1.03270	1.03299	1.03263	1.03286	4108
2024.02.27	05:00:00	1.03286	1.03319	1.03207	1.03309	653
2024.02.27	06:00:00	1.03309	1.03446	1.03299	1.03406	4394
2024.02.27	07:00:00	1.03406	1.03536	1.03371	1.03487	812
2024.02.27	08:00:00	1.03487	1.03514	1.03293	1.03314	4420
2024.02.27	09:00:00	1.03314	1.03341	1.03289	1.03300	3514
2024.02.27	10:00:00	1.03300	1.03315	1.03291	1.03295	4187
2024.02.27	11:00:00	1.03295	1.03356	1.03156	1.03191	2749
2024.02.27	12:00:00	1.03191	1.03248	1.03163	1.03202	1220
2024.02.27	13:00:00	1.03202	1.03335	1.03192	1.03285	1172
2024.02.27	14:00:00	1.03285	1.03296	1.03195	1.03223	1034
2024.02.27	15:00:00	1.03223	1.03286	1.03207	1.03249	4124
2024.02.27	16:00:00	1.03249	1.03260	1.03195	1.03197	2901
2024.02.27	17:00:00	1.03197	1.03261	1.03149	1.03161	1474
2024.02.27	18:00:00	1.03161	1.03314	1.03054	1.03257	1061
2024.02.27	19:00:00	1.03257	1.03322	1.03167	1.03229	851
2024.02.27	20:00:00	1.03229	1.03296	1.03191	1.03263	1661
2024.02.27	21:00:00	1.03263	1.03274	1.03118	1.03152	3872
2024.02.27	22:00:00	1.03152	1.03297	1.03147	1.03273	4515
2024.02.27	23:00:00	1.03273	1.03333	1.03170	1.03315	3236
2024.02.28	00:00:00	1.03315	1.03362	1.03270	1.03309	4980
2024.02.28	01:00:00	1.03309	1.03420	1.03280	1.03350	2274
2024.02.28	02:00:00	1.03350	1.03397	1.03267	1.03268	1996
2024.02.28	03:00:00	1.03268	1.03359	1.03234	1.03346	3617
2024.02.28	04:00:00	1.03346	1.03375	1.03296	1.03331	1106
2024.02.28	05:00:00	1.03331	1.03384	1.03302	1.03324	4601
2024.02.28	06:00:00	1.03324	1.03324	1.03272	1.03298	4010
2024.02.28	07:00:00	1.03298	1.03308	1.03214	1.03268	653
2024.02.28	08:00:00	1.03268	1.03362	1.03195	1.03316	1342
2024.02.28	09:00:00	1.03316	1.03400	1.03307	1.03337	3324
2024.02.28	10:00:00	1.03337	1.03384	1.03274	1.03382	3823
2024.02.28	11:00:00	1.03382	1.03430	1.03322	1.03387	1481
2024.02.28	12:00:00	1.03387	1.03444	1.03326	1.03424	3861
2024.02.28	13:00:00	1.03424	1.03455	1.03362	1.03403	2633
2024.02.28	14:00:00	1.03403	1.03598	1.03387	1.03547	3538
2024.02.28	15:00:00	1.03547	1.03568	1.03431	1.03455	2407
2024.02.28	16:00:00	1.03455	1.03575	1.03394	1.03538	2544
2024.02.28	17:00:00	1.03538	1.03683	1.03456	1.03628	2254
2024.02.28	18:00:00	1.03628	1.03694	1.03540	1.03580	1206
2024.02.28	19:00:00	1.03580	1.03749	1.03573	1.03724	1356
2024.02.28	20:00:00	1.03724	1.03830	1.03716	1.03791	1254
2024.02.28	21:00:00	1.03791	1.03867	1.03763	1.03857	4111
2024.02.28	22:00:00	1.03857	1.03913	1.03839	1.03864	2404
2024.02.28	23:00:00	1.03864	1.03902	1.03823	1.03856	2207
2024.02.29	00:00:00	1.03856	1.03904	1.03835	1.03848	4350
2024.02.29	01:00:00	1.03848	1.03885	1.03839	1.03877	4492
2024.02.29	02:00:00	1.03877	1.03972	1.03847	1.03970	1552
2024.02.29	03:00:00	1.03970	1.04015	1.03923	1.03986	2096
2024.02.29	04:00:00	1.03986	1.04012	1.03854	1.03935	2352
2024.02.29	05:00:00	1.03935	1.04019	1.03904	1.03991	4278
2024.02.29	06:00:00	1.03991	1.04058	1.03991	1.04054	3522
2024.02.29	07:00:00	1.04054	1.04140	1.04008	1.04100	2950
2024.02.29	08:00:00	1.04100	1.04244	1.04048	1.04152	1558
2024.02.29	09:00:00	1.04152	1.04212	1.04105	1.04140	2235
2024.02.29	10:00:00	1.04140	1.04153	1.04049	1.04087	629
2024.02.29	11:00:00	1.04087	1.04131	1.04022	1.04038	3668
2024.02.29	12:00:00	1.04038	1.04079	1.03902	1.03942	4634
2024.02.29	13:00:00	1.03942	1.03999	1.03914	1.03962	4039
2024.02.29	14:00:00	1.03962	1.03989	1.03930	1.03962	1891
2024.02.29	15:00:00	1.03962	1.03985	1.03904	1.03939	2672
2024.02.29	16:00:00	1.03939	1.03942	1.03745	1.03760	4809
2024.02.29	17:00:00	1.03760	1.03773	1.03648	1.03688	2414
2024.02.29	18:00:00	1.03688	1.03782	1.03679	1.03763	4276
2024.02.29	19:00:00	1.03763	1.03763	1.03723	1.03727	3098
2024.02.29	20:00:00	1.03727	1.03808	1.03669	1.03754	2745
2024.02.29	21:00:00	1.03754	1.03783	1.03627	1.03673	3133
2024.02.29	22:00:00	1.03673	1.03770	1.03622	1.03768	1506
2024.02.29	23:00:00	1.03768	1.03814	1.03712	1.03764	2414
2024.03.01	00:00:00	1.03764	1.03815	1.03743	1.03787	1869
2024.03.01	01:00:00	1.03787	1.04001	1.03753	1.03937	3909
2024.03.01	02:00:00	1.03937	1.04038	1.03915	1.04037	3255
2024.03.01	03:00:00	1.04037	1.04089	1.03990	1.04023	2298
2024.03.01	04:00:00	1.04023	1.04030	1.03956	1.03991	4201
2024.03.01	05:00:00	1.03991	1.03999	1.03958	1.03976	2538
2024.03.01	06:00:00	1.03976	1.04048	1.03965	1.04013	4789
2024.03.01	07:00:00	1.04013	1.04084	1.03929	1.04012	3223
2024.03.01	08:00:00	1.04012	1.04053	1.03942	1.03992	4485
2024.03.01	09:00:00	1.03992	1.04118	1.03940	1.04089	4940
2024.03.01	10:00:00	1.04089	1.04112	1.04060	1.04087	1971
2024.03.01	11:00:00	1.04087	1.04310	1.04070	1.04236	1673
2024.03.01	12:00:00	1.04236	1.04298	1.04212	1.04247	4260
2024.03.01	13:00:00	1.04247	1.04389	1.04233	1.04364	1543
2024.03.01	14:00:00	1.04364	1.04428	1.04299	1.04392	3884
2024.03.01	15:00:00	1.04392	1.04480	1.04375	1.04457	1295
2024.03.01	16:00:00	1.04457	1.04464	1.04407	1.04417	4414
2024.03.01	17:00:00	1.04417	1.04460	1.04364	1.04369	3602
2024.03.01	18:00:00	1.04369	1.04408	1.04299	1.04403	2844
2024.03.01	19:00:00	1.04403	1.04509	1.04345	1.04470	2520
2024.03.01	20:00:00	1.04470	1.04497	1.04396	1.04478	3367
2024.03.01	21:00:00	1.04478	1.04510	1.04395	1.04402	2248
2024.03.01	22:00:00	1.04402	1.04461	1.04266	1.04322	2290
2024.03.01	23:00:00	1.04322	1.04337	1.04208	1.04238	1418
2024.03.02	00:00:00	1.04238	1.04275	1.04067	1.04133	1210
2024.03.02	01:00:00	1.04133	1.04157	1.04107	1.04145	4510
2024.03.02	02:00:00	1.04145	1.04240	1.04103	1.04221	3871
2024.03.02	03:00:00	1.04221	1.04244	1.04214	1.04225	2494
2024.03.02	04:00:00	1.04225	1.04240	1.04044	1.04089	4242
2024.03.02	05:00:00	1.04089	1.04100	1.04055	1.04082	3234
2024.03.02	06:00:00	1.04082	1.04125	1.04066	1.04077	3195
2024.03.02	07:00:00	1.04077	1.04249	1.04025	1.04213	1006
2024.03.02	08:00:00	1.04213	1.04239	1.04112	1.04128	2922
2024.03.02	09:00:00	1.04128	1.04163	1.04005	1.04108	985
2024.03.02	10:00:00	1.04108	1.04260	1.04077	1.04220	3577
2024.03.02	11:00:00	1.04220	1.04280	1.04210	1.04253	803
2024.03.02	12:00:00	1.04253	1.04315	1.04229	1.04294	2814
2024.03.02	13:00:00	1.04294	1.04307	1.04292	1.04306	2153
2024.03.02	14:00:00	1.04306	1.04389	1.04301	1.04332	1088
2024.03.02	15:00:00	1.04332	1.04418	1.04315	1.04386	2627
2024.03.02	16:00:00	1.04386	1.04418	1.04319	1.04341	1403
2024.03.02	17:00:00	1.04341	1.04477	1.04303	1.04401	1600
2024.03.02	18:00:00	1.04401	1.04429	1.04282	1.04320	4504
2024.03.02	19:00:00	1.04320	1.04385	1.04305	1.04346	2073
2024.03.02	20:00:00	1.04346	1.04391	1.04299	1.04362	2317
2024.03.02	21:00:00	1.04362	1.04372	1.04300	1.04329	528
2024.03.02	22:00:00	1.04329	1.04427	1.04328	1.04333	1852
2024.03.02	23:00:00	1.04333	1.04341	1.04226	1.04299	2079
2024.03.03	00:00:00	1.04299	1.04321	1.04233	1.04237	3736
2024.03.03	01:00:00	1.04237	1.04268	1.04153	1.04220	1036
2024.03.03	02:00:00	1.04220	1.04234	1.04129	1.04156	4684
2024.03.03	03:00:00	1.04156	1.04206	1.04146	1.04182	1077
2024.03.03	04:00:00	1.04182	1.04205	1.04041	1.04115	3437
2024.03.03	05:00:00	1.04115	1.04194	1.04072	1.04165	520
2024.03.03	06:00:00	1.04165	1.04196	1.04054	1.04096	4188
2024.03.03	07:00:00	1.04096	1.04116	1.03985	1.04066	3633
2024.03.03	08:00:00	1.04066	1.04155	1.04002	1.04032	4269
2024.03.03	09:00:00	1.04032	1.04164	1.03983	1.04120	4690
2024.03.03	10:00:00	1.04120	1.04176	1.04047	1.04146	4252
2024.03.03	11:00:00	1.04146	1.04149	1.04138	1.04138	3296
2024.03.03	12:00:00	1.04138	1.04212	1.04101	1.04174	4273
2024.03.03	13:00:00	1.04174	1.04195	1.04037	1.04048	932
2024.03.03	14:00:00	1.04048	1.04100	1.04041	1.04051	3403
2024.03.03	15:00:00	1.04051	1.04187	1.04049	1.04180	4953
2024.03.03	16:00:00	1.04180	1.04211	1.04136	1.04194	2197
2024.03.03	17:00:00	1.04194	1.04220	1.04182	1.04203	4890
2024.03.03	18:00:00	1.04203	1.04243	1.04161	1.04243	2779
2024.03.03	19:00:00	1.04243	1.04366	1.04178	1.04304	2607
2024.03.03	20:00:00	1.04304	1.04329	1.04173	1.04184	1850
2024.03.03	21:00:00	1.04184	1.04201	1.04066	1.04085	985
2024.03.03	22:00:00	1.04085	1.04119	1.03971	1.04103	4443
2024.03.03	23:00:00	1.04103	1.04106	1.04038	1.04063	3743
2024.03.04	00:00:00	1.04063	1.04208	1.04059	1.04151	2300
2024.03.04	01:00:00	1.04151	1.04183	1.04132	1.04136	4826
2024.03.04	02:00:00	1.04136	1.04176	1.04004	1.04021	1327
2024.03.04	03:00:00	1.04021	1.04048	1.03924	1.03947	4004
2024.03.04	04:00:00	1.03947	1.03972	1.03766	1.03780	2534
2024.03.04	05:00:00	1.03780	1.03813	1.03753	1.03771	3308
2024.03.04	06:00:00	1.03771	1.03805	1.03739	1.03765	667
2024.03.04	07:00:00	1.03765	1.03771	1.03734	1.03743	3248
2024.03.04	08:00:00	1.03743	1.03872	1.03705	1.03816	3556
2024.03.04	09:00:00	1.03816	1.03914	1.03812	1.03896	4900
2024.03.04	10:00:00	1.03896	1.03904	1.03870	1.03890	2057
2024.03.04	11:00:00	1.03890	1.03899	1.03754	1.03762	829
2024.03.04	12:00:00	1.03762	1.03807	1.03708	1.03806	777
2024.03.04	13:00:00	1.03806	1.03874	1.03797	1.03846	1173
2024.03.04	14:00:00	1.03846	1.03895	1.03784	1.03870	1847
2024.03.04	15:00:00	1.03870	1.03938	1.03829	1.03937	4238
2024.03.04	16:00:00	1.03937	1.03943	1.03788	1.03869	1378
2024.03.04	17:00:00	1.03869	1.04014	1.03862	1.04000	1153
2024.03.04	18:00:00	1.04000	1.04046	1.03881	1.03945	643
2024.03.04	19:00:00	1.03945	1.04033	1.03940	1.03997	2224
2024.03.04	20:00:00	1.03997	1.04085	1.03871	1.03897	3215
2024.03.04	21:00:00	1.03897	1.03919	1.03750	1.03844	1766
2024.03.04	22:00:00	1.03844	1.03992	1.03828	1.03944	2729
2024.03.04	23:00:00	1.03944	1.03949	1.03902	1.03933	1595
2024.03.05	00:00:00	1.03933	1.04005	1.03908	1.03990	4100
2024.03.05	01:00:00	1.03990	1.04034	1.03990	1.04010	615
2024.03.05	02:00:00	1.04010	1.04058	1.03984	1.04009	1403
2024.03.05	03:00:00	1.04009	1.04102	1.03987	1.04099	3048
2024.03.05	04:00:00	1.04099	1.04166	1.04050	1.04090	4290
2024.03.05	05:00:00	1.04090	1.04158	1.03943	1.03984	2305
2024.03.05	06:00:00	1.03984	1.04023	1.03873	1.03939	813
2024.03.05	07:00:00	1.03939	1.03992	1.03906	1.03978	2982
2024.03.05	08:00:00	1.03978	1.04049	1.03960	1.04008	1716
2024.03.05	09:00:00	1.04008	1.04037	1.03892	1.03916	1870
2024.03.05	10:00:00	1.03916	1.03922	1.03830	1.03876	4650
2024.03.05	11:00:00	1.03876	1.03898	1.03737	1.03845	4736
2024.03.05	12:00:00	1.03845	1.03870	1.03809	1.03827	1664
2024.03.05	13:00:00	1.03827	1.03834	1.03730	1.03747	3161
2024.03.05	14:00:00	1.03747	1.03753	1.03689	1.03713	2933
2024.03.05	15:00:00	1.03713	1.03723	1.03645	1.03673	4825
2024.03.05	16:00:00	1.03673	1.03746	1.03667	1.03726	4757
2024.03.05	17:00:00	1.03726	1.03805	1.03709	1.03781	2075
2024.03.05	18:00:00	1.03781	1.03835	1.03673	1.03777	614
2024.03.05	19:00:00	1.03777	1.03842	1.03753	1.03758	510
2024.03.05	20:00:00	1.03758	1.03872	1.03751	1.03772	520
2024.03.05	21:00:00	1.03772	1.03790	1.03676	1.03727	4015
2024.03.05	22:00:00	1.03727	1.03779	1.03660	1.03660	3829
2024.03.05	23:00:00	1.03660	1.03691	1.03557	1.03607	4223
2024.03.06	00:00:00	1.03607	1.03627	1.03562	1.03573	1127
2024.03.06	01:00:00	1.03573	1.03626	1.03422	1.03506	764
2024.03.06	02:00:00	1.03506	1.03569	1.03457	1.03521	1266
2024.03.06	03:00:00	1.03521	1.03576	1.03495	1.03571	3314
2024.03.06	04:00:00	1.03571	1.03579	1.03468	1.03478	540
2024.03.06	05:00:00	1.03478	1.03519	1.03441	1.03485	3474
2024.03.06	06:00:00	1.03485	1.03498	1.03398	1.03476	4500
2024.03.06	07:00:00	1.03476	1.03565	1.03467	1.03503	1155
2024.03.06	08:00:00	1.03503	1.03532	1.03484	1.03507	3824
2024.03.06	09:00:00	1.03507	1.03552	1.03384	1.03422	2986
2024.03.06	10:00:00	1.03422	1.03425	1.03322	1.03349	4748
2024.03.06	11:00:00	1.03349	1.03372	1.03323	1.03356	1594
2024.03.06	12:00:00	1.03356	1.03444	1.03294	1.03425	1521
2024.03.06	13:00:00	1.03425	1.03459	1.03278	1.03293	574
2024.03.06	14:00:00	1.03293	1.03360	1.03239	1.03319	3673
2024.03.06	15:00:00	1.03319	1.03414	1.03277	1.03398	4401
2024.03.06	16:00:00	1.03398	1.03418	1.03351	1.03394	584
2024.03.06	17:00:00	1.03394	1.03493	1.03364	1.03433	2712
2024.03.06	18:00:00	1.03433	1.03475	1.03335	1.03395	3758
2024.03.06	19:00:00	1.03395	1.03417	1.03370	1.03392	4017
2024.03.06	20:00:00	1.03392	1.03399	1.03293	1.03297	4686
2024.03.06	21:00:00	1.03297	1.03320	1.03114	1.03157	3753
2024.03.06	22:00:00	1.03157	1.03252	1.03155	1.03221	4642
2024.03.06	23:00:00	1.03221	1.03228	1.03163	1.03165	4971
2024.03.07	00:00:00	1.03165	1.03205	1.03121	1.03142	4673
2024.03.07	01:00:00	1.03142	1.03144	1.03035	1.03061	2470
2024.03.07	02:00:00	1.03061	1.03068	1.02951	1.02979	2331
2024.03.07	03:00:00	1.02979	1.03017	1.02955	1.02974	2423
2024.03.07	04:00:00	1.02974	1.02989	1.02932	1.02934	4778
2024.03.07	05:00:00	1.02934	1.02981	1.02917	1.02962	1767
2024.03.07	06:00:00	1.02962	1.03008	1.02959	1.02995	3885
2024.03.07	07:00:00	1.02995	1.03028	1.02931	1.03020	3313
2024.03.07	08:00:00	1.03020	1.03069	1.03003	1.03040	777
2024.03.07	09:00:00	1.03040	1.03154	1.03021	1.03143	2687
2024.03.07	10:00:00	1.03143	1.03156	1.03014	1.03082	1376
2024.03.07	11:00:00	1.03082	1.03151	1.03080	1.03084	3779
2024.03.07	12:00:00	1.03084	1.03213	1.03057	1.03159	2513
2024.03.07	13:00:00	1.03159	1.03268	1.03126	1.03242	2104
2024.03.07	14:00:00	1.03242	1.03258	1.03155	1.03160	795
2024.03.07	15:00:00	1.03160	1.03163	1.03107	1.03145	1088
2024.03.07	16:00:00	1.03145	1.03285	1.03116	1.03235	3938
2024.03.07	17:00:00	1.03235	1.03280	1.03190	1.03271	4380
2024.03.07	18:00:00	1.03271	1.03293	1.03232	1.03289	1810
2024.03.07	19:00:00	1.03289	1.03298	1.03217	1.03280	4226
2024.03.07	20:00:00	1.03280	1.03299	1.03255	1.03262	2984
2024.03.07	21:00:00	1.03262	1.03321	1.03209	1.03285	2079
2024.03.07	22:00:00	1.03285	1.03312	1.03248	1.03274	2531
2024.03.07	23:00:00	1.03274	1.03304	1.03243	1.03277	3606
2024.03.08	00:00:00	1.03277	1.03345	1.03214	1.03287	4590
2024.03.08	01:00:00	1.03287	1.03318	1.03199	1.03250	2715
2024.03.08	02:00:00	1.03250	1.03304	1.03172	1.03288	2059
2024.03.08	03:00:00	1.03288	1.03478	1.03263	1.03474	3924
2024.03.08	04:00:00	1.03474	1.03478	1.03360	1.03369	2862
2024.03.08	05:00:00	1.03369	1.03395	1.03313	1.03394	2255
2024.03.08	06:00:00	1.03394	1.03413	1.03340	1.03352	2568
2024.03.08	07:00:00	1.03352	1.03495	1.03330	1.03393	2910
2024.03.08	08:00:00	1.03393	1.03409	1.03385	1.03401	1131
2024.03.08	09:00:00	1.03401	1.03480	1.03399	1.03454	760
2024.03.08	10:00:00	1.03454	1.03599	1.03435	1.03532	3491
2024.03.08	11:00:00	1.03532	1.03568	1.03528	1.03549	1287
2024.03.08	12:00:00	1.03549	1.03674	1.03512	1.03624	2892
2024.03.08	13:00:00	1.03624	1.03641	1.03375	1.03484	4017
2024.03.08	14:00:00	1.03484	1.03764	1.03476	1.03588	1467
2024.03.08	15:00:00	1.03588	1.03643	1.03540	1.03616	2217
2024.03.08	16:00:00	1.03616	1.03765	1.03542	1.03689	4902
2024.03.08	17:00:00	1.03689	1.03768	1.03589	1.03618	657
2024.03.08	18:00:00	1.03618	1.03679	1.03504	1.03572	3900
2024.03.08	19:00:00	1.03572	1.03697	1.03565	1.03586	1254
2024.03.08	20:00:00	1.03586	1.03627	1.03586	1.03590	4575
2024.03.08	21:00:00	1.03590	1.03613	1.03569	1.03613	2352
2024.03.08	22:00:00	1.03613	1.03779	1.03613	1.03685	530
2024.03.08	23:00:00	1.03685	1.03703	1.03549	1.03581	3730
2024.03.09	00:00:00	1.03581	1.03692	1.03560	1.03646	1162
2024.03.09	01:00:00	1.03646	1.03667	1.03602	1.03652	2135
2024.03.09	02:00:00	1.03652	1.03676	1.03624	1.03645	2760
2024.03.09	03:00:00	1.03645	1.03661	1.03558	1.03558	3853
2024.03.09	04:00:00	1.03558	1.03669	1.03544	1.03595	2385
2024.03.09	05:00:00	1.03595	1.03622	1.03427	1.03450	4361
2024.03.09	06:00:00	1.03450	1.03565	1.03430	1.03495	2667
2024.03.09	07:00:00	1.03495	1.03541	1.03377	1.03408	2035
2024.03.09	08:00:00	1.03408	1.03496	1.03363	1.03417	2016
2024.03.09	09:00:00	1.03417	1.03477	1.03363	1.03414	4101
2024.03.09	10:00:00	1.03414	1.03526	1.03376	1.03492	3491
2024.03.09	11:00:00	1.03492	1.03556	1.03431	1.03486	1070
2024.03.09	12:00:00	1.03486	1.03488	1.03426	1.03448	3876
2024.03.09	13:00:00	1.03448	1.03464	1.03357	1.03422	2368
2024.03.09	14:00:00	1.03422	1.03563	1.03357	1.03506	2069
2024.03.09	15:00:00	1.03506	1.03576	1.03477	1.03545	939
2024.03.09	16:00:00	1.03545	1.03569	1.03498	1.03526	4991
2024.03.09	17:00:00	1.03526	1.03548	1.03426	1.03516	736
2024.03.09	18:00:00	1.03516	1.03523	1.03331	1.03424	4984
2024.03.09	19:00:00	1.03424	1.03531	1.03406	1.03454	790
2024.03.09	20:00:00	1.03454	1.03467	1.03316	1.03349	2774
2024.03.09	21:00:00	1.03349	1.03402	1.03336	1.03401	971
2024.03.09	22:00:00	1.03401	1.03421	1.03352	1.03414	2717
2024.03.09	23:00:00	1.03414	1.03583	1.03413	1.03568	4260
2024.03.10	00:00:00	1.03568	1.03578	1.03499	1.03505	3155
2024.03.10	01:00:00	1.03505	1.03515	1.03492	1.03503	2946
2024.03.10	02:00:00	1.03503	1.03632	1.03483	1.03620	1035
2024.03.10	03:00:00	1.03620	1.03740	1.03599	1.03700	4763
2024.03.10	04:00:00	1.03700	1.03703	1.03651	1.03662	2189
2024.03.10	05:00:00	1.03662	1.03693	1.03631	1.03681	2921
2024.03.10	06:00:00	1.03681	1.03693	1.03643	1.03686	4539
2024.03.10	07:00:00	1.03686	1.03735	1.03660	1.03709	3329
2024.03.10	08:00:00	1.03709	1.03730	1.03626	1.03670	3807
2024.03.10	09:00:00	1.03670	1.03693	1.03625	1.03670	1330
2024.03.10	10:00:00	1.03670	1.03685	1.03508	1.03576	2570
2024.03.10	11:00:00	1.03576	1.03591	1.03576	1.03589	2932
2024.03.10	12:00:00	1.03589	1.03635	1.03473	1.03623	1290
2024.03.10	13:00:00	1.03623	1.03636	1.03563	1.03614	2233
2024.03.10	14:00:00	1.03614	1.03634	1.03496	1.03518	4241
2024.03.10	15:00:00	1.03518	1.03651	1.03501	1.03585	4691
2024.03.10	16:00:00	1.03585	1.03628	1.03556	1.03613	4205
2024.03.10	17:00:00	1.03613	1.03622	1.03518	1.03573	4702
2024.03.10	18:00:00	1.03573	1.03607	1.03506	1.03561	4993
2024.03.10	19:00:00	1.03561	1.03582	1.03466	1.03473	1393
2024.03.10	20:00:00	1.03473	1.03548	1.03411	1.03414	4349
2024.03.10	21:00:00	1.03414	1.03429	1.03385	1.03386	3290
2024.03.10	22:00:00	1.03386	1.03502	1.03340	1.03467	4365
2024.03.10	23:00:00	1.03467	1.03507	1.03403	1.03433	3371
2024.03.11	00:00:00	1.03433	1.03547	1.03365	1.03478	1062
2024.03.11	01:00:00	1.03478	1.03539	1.03437	1.03450	3031
2024.03.11	02:00:00	1.03450	1.03525	1.03368	1.03470	3921
2024.03.11	03:00:00	1.03470	1.03494	1.03454	1.03466	1059
2024.03.11	04:00:00	1.03466	1.03562	1.03419	1.03526	2770
2024.03.11	05:00:00	1.03526	1.03598	1.03475	1.03498	3443
2024.03.11	06:00:00	1.03498	1.03512	1.03364	1.03405	2589
2024.03.11	07:00:00	1.03405	1.03416	1.03300	1.03325	4095
2024.03.11	08:00:00	1.03325	1.03382	1.03201	1.03297	1071
2024.03.11	09:00:00	1.03297	1.03323	1.03201	1.03225	2053
2024.03.11	10:00:00	1.03225	1.03343	1.03209	1.03255	4780
2024.03.11	11:00:00	1.03255	1.03265	1.03214	1.03232	2815
2024.03.11	12:00:00	1.03232	1.03400	1.03193	1.03384	1314
2024.03.11	13:00:00	1.03384	1.03409	1.03279	1.03282	1023
2024.03.11	14:00:00	1.03282	1.03373	1.03213	1.03299	3169
2024.03.11	15:00:00	1.03299	1.03310	1.03213	1.03235	4688
2024.03.11	16:00:00	1.03235	1.03280	1.03153	1.03209	721
2024.03.11	17:00:00	1.03209	1.03247	1.03185	1.03223	992
2024.03.11	18:00:00	1.03223	1.03224	1.03083	1.03084	2188
2024.03.11	19:00:00	1.03084	1.03144	1.03063	1.03104	1437
2024.03.11	20:00:00	1.03104	1.03236	1.03094	1.03227	1044
2024.03.11	21:00:00	1.03227	1.03268	1.03190	1.03204	1843
2024.03.11	22:00:00	1.03204	1.03243	1.03196	1.03225	3392
2024.03.11	23:00:00	1.03225	1.03301	1.03197	1.03294	4216
2024.03.12	00:00:00	1.03294	1.03326	1.03276	1.03289	1878
2024.03.12	01:00:00	1.03289	1.03324	1.03191	1.03258	3652
2024.03.12	02:00:00	1.03258	1.03384	1.03089	1.03123	4204
2024.03.12	03:00:00	1.03123	1.03183	1.03073	1.03167	531
2024.03.12	04:00:00	1.03167	1.03270	1.03157	1.03165	4337
2024.03.12	05:00:00	1.03165	1.03226	1.03082	1.03108	1326
2024.03.12	06:00:00	1.03108	1.03131	1.03074	1.03121	3582
2024.03.12	07:00:00	1.03121	1.03121	1.03019	1.03090	3875
2024.03.12	08:00:00	1.03090	1.03109	1.03059	1.03062	4303
2024.03.12	09:00:00	1.03062	1.03147	1.03044	1.03105	2317
2024.03.12	10:00:00	1.03105	1.03124	1.03025	1.03028	3467
2024.03.12	11:00:00	1.03028	1.03104	1.02974	1.03097	617
2024.03.12	12:00:00	1.03097	1.03129	1.02983	1.03016	2511
2024.03.12	13:00:00	1.03016	1.03017	1.02898	1.02980	4837
2024.03.12	14:00:00	1.02980	1.03232	1.02948	1.03104	1213
2024.03.12	15:00:00	1.03104	1.03185	1.03083	1.03179	1180
2024.03.12	16:00:00	1.03179	1.03198	1.03109	1.03191	3650
2024.03.12	17:00:00	1.03191	1.03259	1.03131	1.03137	2797
2024.03.12	18:00:00	1.03137	1.03159	1.03061	1.03110	2547
2024.03.12	19:00:00	1.03110	1.03165	1.03059	1.03120	1617
2024.03.12	20:00:00	1.03120	1.03180	1.03026	1.03127	1270
2024.03.12	21:00:00	1.03127	1.03213	1.03093	1.03127	3818
2024.03.12	22:00:00	1.03127	1.03131	1.03123	1.03130	2109
